N 500
E 113 388 2
E 201 421 3
E 163 202 10
E 348 447 1
E 229 172 3
E 449 135 6
E 148 450 8
E 465 88 5
E 30 175 10
E 353 144 4
E 235 377 8
E 23 477 3
E 15 208 5
E 217 493 9
E 14 453 9
E 50 272 7
E 244 324 1
E 425 217 1
E 442 58 1
E 274 199 3
E 479 331 8
E 220 322 2
E 259 158 7
E 241 132 6
E 362 400 10
E 134 490 9
E 431 139 1
E 210 402 3
E 181 192 3
E 293 474 6
E 186 120 9
E 262 403 3
E 288 434 8
E 456 413 5
E 304 290 7
E 209 81 3
E 224 82 4
E 179 218 2
E 111 297 4
E 78 120 8
E 334 408 8
E 133 471 5
E 445 350 3
E 344 268 10
E 166 318 3
E 392 390 4
E 239 386 9
E 240 372 2
E 430 319 3
E 3 73 1
E 129 172 6
E 347 363 7
E 246 143 2
E 125 69 9
E 357 24 1
E 25 180 5
E 375 274 7
E 126 37 2
E 147 36 7
E 261 2 6
E 214 7 4
E 496 75 9
E 17 189 1
E 44 326 8
E 376 317 1
E 384 470 4
E 68 74 6
E 96 288 6
E 72 183 8
E 415 49 1
E 195 460 10
E 65 483 7
E 408 34 10
E 462 12 10
E 265 316 9
E 491 113 4
E 13 6 10
E 91 255 8
E 452 346 6
E 59 225 2
E 125 2 9
E 128 388 9
E 231 342 2
E 176 0 2
E 282 180 1
E 125 387 7
E 227 12 10
E 152 178 7
E 37 145 5
E 158 169 1
E 122 174 8
E 236 151 5
E 282 474 5
E 371 345 5
E 26 412 9
E 366 485 10
E 225 74 8
E 22 139 8
E 434 235 10
E 93 56 5
E 55 137 9
E 470 324 8
E 128 435 6
E 392 477 2
E 164 370 7
E 392 393 5
E 239 175 5
E 63 223 9
E 356 168 9
E 463 299 7
E 499 18 5
E 282 344 2
E 360 262 1
E 341 467 5
E 163 147 1
E 117 73 5
E 323 220 1
E 37 69 6
E 161 232 9
E 196 452 4
E 349 126 3
E 143 122 7
E 494 214 2
E 412 331 2
E 135 354 10
E 221 10 2
E 391 334 2
E 311 29 7
E 102 105 3
E 48 197 2
E 200 473 1
E 483 447 5
E 105 77 9
E 128 111 7
E 54 408 8
E 39 479 8
E 370 248 3
E 238 85 9
E 147 59 5
E 146 473 2
E 51 141 4
E 445 361 7
E 479 333 6
E 292 37 2
E 26 220 7
E 30 114 10
E 97 409 7
E 10 150 4
E 462 487 10
E 234 491 9
E 3 494 10
E 94 119 6
E 341 317 3
E 289 259 10
E 245 456 2
E 331 41 4
E 499 181 9
E 77 321 2
E 365 11 3
E 3 275 8
E 328 267 9
E 45 467 6
E 462 211 7
E 425 485 3
E 248 237 3
E 120 8 8
E 451 58 6
E 36 434 4
E 248 120 2
E 315 115 8
E 189 114 2
E 321 336 8
E 238 289 1
E 138 377 5
E 100 339 4
E 67 306 5
E 214 402 5
E 261 129 1
E 3 487 8
E 413 39 7
E 249 267 8
E 389 183 10
E 137 202 2
E 9 222 10
E 424 153 10
E 497 148 1
E 250 429 9
E 15 417 7
E 177 439 7
E 240 152 2
E 80 487 4
E 20 465 8
E 9 463 10
E 77 253 4
E 342 72 2
E 379 217 9
E 326 436 8
E 317 458 7
E 94 256 6
E 400 221 6
E 182 188 5
E 499 251 6
E 329 283 10
E 13 441 3
E 396 286 1
E 221 417 5
E 169 278 6
E 446 156 10
E 0 163 4
E 437 279 5
E 167 64 3
E 446 295 7
E 150 316 6
E 320 88 1
E 229 342 3
E 48 319 9
E 342 402 9
E 312 72 3
E 253 214 9
E 451 151 6
E 254 321 7
E 0 247 6
E 423 293 9
E 45 108 3
E 457 41 3
E 318 157 4
E 239 95 10
E 195 396 9
E 148 380 9
E 339 231 9
E 186 24 1
E 20 304 10
E 375 88 3
E 63 431 5
E 385 300 1
E 270 193 2
E 434 318 2
E 208 30 1
E 362 109 3
E 27 384 4
E 325 425 8
E 91 113 7
E 309 403 1
E 143 304 6
E 240 479 6
E 475 189 8
E 118 227 10
E 91 199 4
E 388 438 9
E 230 407 1
E 350 64 3
E 162 405 6
E 286 178 3
E 162 61 8
E 183 79 8
E 207 424 9
E 65 169 9
E 453 333 10
E 472 275 10
E 481 31 4
E 489 481 3
E 205 286 9
E 72 125 5
E 58 216 7
E 181 424 7
E 215 199 2
E 154 223 5
E 473 264 3
E 304 338 7
E 268 451 1
E 332 121 6
E 195 423 8
E 104 426 10
E 127 398 4
E 2 431 6
E 71 48 3
E 457 482 8
E 489 112 4
E 195 16 8
E 104 101 6
E 189 213 8
E 97 498 3
E 197 298 3
E 116 99 7
E 388 404 2
E 426 363 10
E 99 47 7
E 70 397 5
E 493 14 7
E 349 211 9
E 138 217 2
E 345 444 7
E 262 47 8
E 497 375 3
E 126 238 7
E 128 415 1
E 359 330 10
E 330 67 1
E 49 47 1
E 170 223 5
E 199 366 6
E 290 472 5
E 89 280 5
E 497 54 10
E 23 11 3
E 108 365 3
E 71 206 1
E 295 491 4
E 290 279 10
E 336 205 5
E 328 290 8
E 398 437 7
E 110 390 1
E 332 78 2
E 202 226 7
E 114 180 7
E 499 450 2
E 172 150 1
E 15 118 9
E 131 14 3
E 451 167 2
E 120 198 8
E 11 138 9
E 115 124 4
E 51 392 6
E 43 39 6
E 363 6 9
E 10 132 3
E 131 376 6
E 234 395 7
E 415 189 6
E 174 495 5
E 365 220 3
E 320 346 1
E 14 356 3
E 79 260 6
E 192 400 5
E 118 62 7
E 494 56 6
E 139 63 9
E 370 309 3
E 206 205 1
E 0 463 8
E 109 417 2
E 28 458 9
E 136 481 4
E 145 135 5
E 195 176 8
E 62 65 10
E 366 58 2
E 184 229 3
E 32 21 6
E 43 440 8
E 205 259 10
E 497 363 4
E 203 216 7
E 113 25 2
E 244 292 3
E 307 88 1
E 152 396 8
E 382 38 10
E 418 483 10
E 414 91 4
E 417 431 10
E 462 81 5
E 12 286 7
E 407 165 8
E 255 463 1
E 195 221 2
E 235 77 1
E 200 58 6
E 297 1 5
E 417 287 6
E 370 274 3
E 234 27 10
E 71 252 5
E 266 278 3
E 344 246 1
E 136 144 5
E 487 489 1
E 27 373 10
E 198 225 1
E 27 305 4
E 426 339 1
E 106 398 3
E 378 99 9
E 376 288 5
E 476 381 8
E 196 408 2
E 467 19 6
E 29 415 1
E 377 14 6
E 128 35 10
E 370 30 3
E 392 187 4
E 392 373 6
E 409 335 4
E 249 151 6
E 465 175 2
E 158 66 9
E 377 194 5
E 1 283 2
E 163 219 4
E 499 213 1
E 218 32 10
E 142 388 5
E 341 167 9
E 307 444 6
E 462 167 10
E 13 233 1
E 115 420 2
E 22 482 10
E 208 485 7
E 35 381 2
E 404 391 7
E 33 214 9
E 313 268 2
E 0 395 8
E 415 243 5
E 116 19 4
E 45 180 3
E 225 49 3
E 371 443 4
E 60 250 3
E 171 136 2
E 177 404 8
E 178 391 5
E 53 326 3
E 411 420 6
E 116 248 8
E 114 276 6
E 442 383 7
E 327 301 7
E 224 300 4
E 382 24 1
E 461 285 6
E 120 381 5
E 457 204 5
E 407 395 1
E 211 366 10
E 48 378 4
E 324 330 8
E 340 300 2
E 343 276 2
E 73 462 2
E 414 481 10
E 38 286 1
E 75 439 7
E 344 498 2
E 105 171 10
E 436 392 1
E 5 369 9
E 292 227 4
E 134 361 7
E 112 351 5
E 356 19 10
E 280 362 6
E 360 498 7
E 54 358 4
E 36 175 9
E 264 72 7
E 396 423 1
E 237 105 8
E 376 97 2
E 386 197 4
E 145 143 7
E 63 93 6
E 489 147 4
E 68 159 10
E 463 346 10
E 395 59 9
E 326 391 6
E 482 122 5
E 484 88 9
E 64 75 4
E 324 321 2
E 211 288 10
E 449 290 7
E 147 270 7
E 98 478 6
E 220 382 10
E 59 366 9
E 430 309 10
E 61 385 7
E 228 383 4
E 363 241 3
E 48 253 2
E 97 43 8
E 454 360 3
E 44 453 5
E 312 315 1
E 315 456 8
E 78 322 7
E 394 254 1
E 21 6 10
E 260 68 2
E 446 473 4
E 214 281 3
E 98 282 2
E 325 179 5
E 194 119 3
E 220 333 6
E 138 402 1
E 412 101 6
E 429 81 3
E 247 101 8
E 37 428 2
E 56 244 10
E 248 31 8
E 105 289 5
E 133 409 7
E 279 96 10
E 267 28 6
E 413 258 8
E 483 246 10
E 24 59 6
E 114 213 2
E 228 326 1
E 227 437 1
E 339 381 4
E 266 145 10
E 321 383 10
E 427 307 3
E 130 45 4
E 198 88 5
E 297 44 2
E 438 387 5
E 149 397 10
E 170 316 5
E 469 113 10
E 1 432 2
E 458 355 3
E 368 302 1
E 252 119 2
E 242 95 5
E 487 498 6
E 442 5 4
E 76 237 8
E 299 150 5
E 0 384 9
E 448 206 3
E 129 408 4
E 429 492 1
E 369 96 2
E 362 494 7
E 28 292 1
E 211 62 8
E 279 343 8
E 292 398 7
E 47 488 8
E 350 488 6
E 347 220 5
E 166 452 10
E 142 75 10
E 247 426 8
E 434 340 5
E 333 111 7
E 192 230 1
E 349 377 5
E 363 153 10
E 487 481 8
E 446 258 7
E 351 113 2
E 27 435 4
E 192 418 1
E 144 414 7
E 153 400 3
E 354 248 2
E 181 269 6
E 125 365 7
E 43 425 8
E 490 476 7
E 383 80 5
E 473 99 1
E 241 443 5
E 332 228 1
E 296 106 2
E 443 250 2
E 414 193 6
E 480 109 1
E 31 239 6
S 361 82
S 310 463
S 219 237
S 424 92
S 427 462
S 393 157
S 240 160
S 321 401
S 109 62
S 363 202
S 165 261
S 408 167
S 275 396
S 392 368
S 45 236
S 197 115
S 35 126
S 59 293
S 377 158
S 473 119
S 121 132
S 287 40
S 294 2
S 247 175
S 483 228
S 309 252
S 199 277
S 453 340
S 443 243
S 351 385
S 180 12
S 249 43
S 117 220
S 44 432
S 253 208
S 176 286
S 359 274
S 201 496
S 224 98
S 404 341
S 169 446
S 91 268
S 447 246
S 233 27
S 244 97
S 353 383
S 83 144
S 468 270
S 280 138
S 33 222
S 364 378
S 17 289
S 88 38
S 295 22
S 60 221
S 67 342
S 227 42
S 56 89
S 152 366
S 210 381
S 263 406
S 490 120
S 398 449
S 51 189
S 87 168
S 371 218
S 34 94
S 322 65
S 248 352
S 140 409
S 448 476
S 426 134
S 159 25
S 279 300
S 79 413
S 290 384
S 379 281
S 184 326
S 360 428
S 489 332
S 330 329
S 350 265
S 283 64
S 250 155
S 10 129
S 472 41
S 81 299
S 369 74
S 52 337
S 421 374
S 125 73
S 410 435
S 417 23
S 123 182
S 217 469
S 76 302
S 11 200
S 301 380
S 161 267
S 178 467
S 488 216
S 389 149
S 259 223
S 390 415
S 464 215
S 163 474
S 118 54
S 355 104
S 100 174
S 36 485
S 375 291
S 99 20
S 308 367
S 235 211
S 53 66
S 358 254
S 72 205
S 122 480
S 21 362
S 166 55
S 46 376
S 213 336
S 382 177
S 388 278
S 112 477
